X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X13_ FC11,X13_ FC13,X13_ FC14,X14_ CA23,X14_ CA50,X14_ CA59,Y
-1.5204491404289822,-1.4285848659128866,1.5308767822602194,-1.162058393115053,-0.836348871535155,-0.5351832186928481,-1.042610270568327,-2.4336759348078862,-0.6129214275733038,-0.7073682675802982,0.0,0.0,1.0,0.0,0.0,0.0,Mercedes
0.01971726016055877,-0.5784894640492062,1.6494639629981092,-0.5224583825273652,-0.2042282140023684,-0.6943129739194038,1.2107796457460567,-1.7193450358754614,-2.155114193990278,-0.45392904416979946,0.0,1.0,0.0,0.0,0.0,0.0,BMW
-1.1498074700432064,0.019739001846050108,0.22641779414343274,-0.6586694958932617,-0.26348952564606715,-0.8702564391321616,1.0347335585339954,0.18553736127767192,-0.7531207699748469,-0.8192524125493233,0.0,0.0,1.0,0.0,0.0,0.0,Honda
-1.7082743112325847,-0.4150095790754215,1.5308767822602194,-0.984391723507362,-0.5400423133166613,-1.0251827668621667,1.3164072980732935,-1.1478803167295215,-1.9448151803879632,-0.8909571684410742,0.0,0.0,1.0,0.0,0.0,0.0,Honda
-1.0346080319503301,-0.534894828056197,1.1751152400465503,0.667908303844165,1.7118875291438909,-0.9104892451705737,1.2107796457460567,-1.1002582568006931,-1.7345161667856486,-0.23448776536314808,0.0,0.0,1.0,1.0,0.0,0.0,Mercedes
0.11237767775700269,-1.0798277779688126,-0.4851052902839055,-0.984391723507362,-0.9153639537267533,-0.26135994177469957,0.2953399922433384,-0.2906832380106114,-0.23905651450252227,-0.2054349763380421,0.0,1.0,0.0,0.0,0.0,0.0,BMW
-0.5863319576323988,-1.0144358239792988,-0.12934374807023635,0.667908303844165,0.013063262024526994,-0.9897538779626693,0.40096764457057515,-0.6240376575124098,-0.5428217563725323,-0.5651950446914819,0.0,1.0,0.0,0.0,0.0,0.0,Honda
0.21255110218559073,-0.6329827590404677,2.3609870474254473,0.3007305199882701,-1.8437911694780336,-1.0792268346749592,1.1051519934188199,-2.814652414238513,-2.8327443489310693,0.01895145804735071,1.0,0.0,0.0,0.0,1.0,0.0,BMW
-1.7508480166147344,-0.5566921460527016,-1.1966283747112436,-1.162058393115053,-0.836348871535155,-0.6973154221312255,0.40096764457057515,0.5665138407082986,0.11144184150133547,-1.1765399031133923,0.0,0.0,1.0,0.0,0.0,0.0,Mercedes
0.9838864702857185,-0.42590823807367384,-1.078041193973354,-0.2026583772335213,-0.362258378385565,-0.5988351207834703,0.4713860794553996,0.6141359006371269,0.11144184150133547,-0.21408899860083966,0.0,1.0,0.0,0.0,0.0,0.0,Toyota
-1.5930748731397084,2.0916819905226105,0.10783061340554305,-0.599447272690698,-0.2042282140023684,-1.0371925597094538,-1.077819488010739,-0.2906832380106114,0.7890719964421271,-0.9991324467260432,0.0,0.0,1.0,0.0,0.0,0.0,Honda
-1.5555098389789879,0.08632873484418484,0.22641779414343274,-1.162058393115053,-0.836348871535155,-0.509962653713545,0.6826413841098731,0.8998682602100969,-0.12222372916790301,-0.5200705000354663,0.0,0.0,1.0,0.0,0.0,0.0,Mercedes
1.1992593328071828,0.16261934783195103,-0.4851052902839055,-0.4513917146842888,-0.7968413304393558,0.7690802845225438,0.4713860794553996,1.0427344399965819,0.2516411839028786,-0.46814636645868113,0.0,1.0,0.0,0.0,0.0,0.0,Toyota
-1.613109558025426,-1.5920647508866712,0.7007665170949916,-0.5224583825273652,-0.8561026420830545,-0.9453176444277067,-1.077819488010739,-1.2907464965160065,0.18154151270210703,-0.9255732574922643,0.0,0.0,1.0,0.0,0.0,0.0,Honda
-0.04789980132873815,-0.5130975100596924,-0.12934374807023635,1.325274981392622,-1.1524092003015483,-0.33341869885842285,0.9291059062067588,-0.004950878437641423,-0.6830210987740754,-0.6572985673455412,0.0,1.0,0.0,0.0,0.0,0.0,Honda
-1.445319072107541,-0.6874760540317294,-0.9594540132354643,-1.162058393115053,-0.836348871535155,-0.6600850643046352,0.4713860794553996,0.37602560099298526,-0.028757500900207615,-0.4996717332731578,0.0,0.0,1.0,0.0,0.0,0.0,Mercedes
1.6800917700644054,0.685754979748062,-1.4338027361870231,5.524130606454388,2.798344909278368,-0.4445092826958296,0.013666252704040475,0.9951123800677536,0.6722392111075078,-0.20976198746944089,0.0,1.0,0.0,0.0,0.0,0.0,Toyota
1.2693807299071944,2.124377967517367,-0.36651810954601577,-0.6586694958932617,-0.5400423133166613,-0.37845542203574994,-0.7609365310290288,-0.004950878437641423,0.7189723252413556,-0.8773579905995352,1.0,0.0,0.0,0.0,0.0,0.0,Toyota
1.13915527815003,-0.4150095790754215,0.46359215561921213,-0.7652694976578763,-0.8561026420830545,0.7162371959944801,1.1403612108612322,-0.2906832380106114,-1.1036191259787047,-0.7784548790247064,0.0,1.0,0.0,0.0,0.0,0.0,Toyota
-0.18563825991804667,0.019739001846050108,1.4122896015223299,-0.7652694976578763,-1.488223299615841,-1.1116532753626347,1.3164072980732935,-0.8145258972277231,-1.7111496097187247,-0.9651345021221959,1.0,0.0,0.0,0.0,1.0,0.0,BMW
1.2443373738000474,-1.297800957933859,-0.8408668324975745,-0.4513917146842888,-0.737580018795657,-0.7735776067114994,0.048875470146452715,0.09029324142001524,0.18154151270210703,-0.08613309800090489,1.0,0.0,0.0,0.0,0.0,0.0,Toyota
-0.5662972727466812,-0.5457934870544493,-0.12934374807023635,-0.4099361584424942,-0.10545936126287049,-0.5694111283076168,0.8938966887643465,-0.004950878437641423,-0.6362879846402277,-0.6504989784247717,0.0,1.0,0.0,0.0,0.0,0.0,Honda
-1.680726619514723,1.3178772016466962,1.6494639629981092,-0.27372504507659773,0.9414904777758073,-1.0978420135882543,-3.014326447343412,0.6141359006371269,2.377997876992949,-1.2482446590051433,0.0,0.0,1.0,0.0,0.0,0.0,Honda
-1.4853884418789762,0.019739001846050108,1.5308767822602194,-0.12566948707018846,1.0402593305153052,-0.3754529738239281,-2.943908012458588,0.6141359006371269,2.3312647628591012,-0.8359423126275757,0.0,0.0,1.0,0.0,0.0,0.0,Honda
1.114111922042883,0.019739001846050108,-1.1966283747112436,-0.6290583842919799,-0.9351177242746529,0.6261637496398259,-0.26800748683525744,0.5665138407082986,0.6722392111075078,-0.4106589328558119,1.0,0.0,0.0,0.0,0.0,0.0,Toyota
0.07982131481771158,-0.7637666670194956,-0.6036924710217951,1.9826416589410791,1.0600131010632048,0.5294849172191638,0.5770137317826364,0.09029324142001524,-0.28578962863637,2.715297537356121,1.0,0.0,0.0,0.0,0.0,0.0,Toyota
-1.1848681685932123,2.287857852491152,2.835335770377006,-0.08421393082839389,1.2970583476379998,-0.4445092826958296,-2.908698795016176,-3.9099597926015646,-0.3091561857032938,-0.5948659781639305,0.0,0.0,1.0,0.0,0.0,0.0,Honda
1.522318626589379,2.004492718536592,-1.6709770976628024,-0.984391723507362,-0.7968413304393558,1.3503542583312453,-0.021542964738371764,0.757002080423612,0.5787729828398125,1.2552403527327107,1.0,0.0,0.0,0.0,0.0,0.0,GMC
1.0489991961643008,-0.36051628408416,-0.9594540132354643,2.266908330313385,-0.6388111660561592,1.3971924504356654,0.5770137317826364,0.5665138407082986,-0.005390943833283767,-0.15474713165594237,1.0,0.0,0.0,0.0,0.0,0.0,Toyota
0.4078892798213374,1.52495172261349,1.0565280593086606,0.08160829413878445,1.1192744127069034,1.8181356897330825,-2.521397403149641,0.3284035410641569,2.027499520989091,1.6749604324783904,1.0,0.0,0.0,0.0,0.0,0.0,Toyota
-0.48615853320381075,-0.5130975100596924,-0.9594540132354643,0.1882082959033991,-0.4807810016729625,-0.4997543297933508,0.5418045143402241,0.4712697208506419,-0.028757500900207615,1.6935047658986708,1.0,0.0,0.0,0.0,0.0,0.0,Ford
-1.1297727851574888,-0.25152969410163684,-0.12934374807023635,-0.5224583825273652,-0.10545936126287049,-1.0978420135882543,0.9291059062067588,0.37602560099298526,-0.4960886422386846,-0.34328118809545977,0.0,0.0,1.0,0.0,0.0,0.0,Mercedes
0.9813821346750038,2.287857852491152,-0.36651810954601577,1.147608311784931,0.07232457366822574,1.6445941830897821,-0.5144720089321432,-0.10019499829529808,0.4619401975051932,0.5672455828403079,1.0,0.0,0.0,0.0,1.0,0.0,Toyota
-1.3501543189003824,0.28250459681272644,1.5308767822602194,-0.984391723507362,-0.7770875598914563,-0.8084060059686323,0.22492155735851393,0.9474903201389252,-0.028757500900207615,-1.0590924581182832,0.0,0.0,1.0,0.0,0.0,0.0,Mercedes
-1.1297727851574888,0.019739001846050108,-0.8408668324975745,-1.162058393115053,-0.836348871535155,-0.5562003561756008,-0.4792627914897309,0.2807814811353286,0.6956057681744318,-1.1833394920341618,0.0,0.0,1.0,0.0,0.0,0.0,Mercedes
-0.9845213197360362,-1.1125237549635696,0.7007665170949916,-0.806725053899671,-0.026444279071272166,-0.583222390081997,0.18971233991610167,-1.4812347362313198,-0.9166866694433139,-0.6022837115320426,0.0,0.0,1.0,0.0,0.0,0.0,Honda
-1.1823638329824975,-0.40411092007716926,0.8193536978328813,-1.162058393115053,-0.836348871535155,-0.43370046913327115,1.245988863188469,-0.5287935376547531,-1.360651253714867,-0.7969992124449868,0.0,0.0,1.0,1.0,0.0,0.0,Mercedes
0.37533291688204623,0.019739001846050108,0.10783061340554305,-0.599447272690698,-0.5597960838645608,1.612768232044471,-1.3594932275500369,0.09029324142001524,1.1863034665798324,-0.20605312078538482,1.0,0.0,0.0,0.0,0.0,0.0,BMW
